"4963-31-LR23","REPOSICION CANCHA DE FUTBOL RECINTO DEPORTIVO","REPOSICIÓN COMPLETA DE LA SUPERFICIE DE JUEGO, MEDIANTE LA INSTALACIÓN DE PASTO SINTETICO DE ALTA CALIDAD","$379.950.430","23/11/2023","26/12/2023"
"1058012-93-LR23","NUTRICIÓN PARENTERAL BOLSAS PRELLENADAS HCM 2024","El propósito de la licitación es contar con contratos de suministro por la adquisición de “NUTRICIÓN PARENTERAL BOLSAS PRELLENADAS HCM 2024-2025”, que permitan el aprovisionamiento oportuno de los productos necesarios en la atención de los usuarios del Hospital para los años 2024 - 2025, en las circunstancias que estos productos no fueran provistos por la Central Nacional de Abastecimiento de los Servicios de Salud, ni se encuentren disponibles en catálogos electrónicos del Convenio Marco o en las Compras Coordinadas y/o Conjuntas del Ministerio de Salud, o bien su adquisición sea desventajosa respecto al resultado de la presente licitación, cuyas condiciones más ventajosas serán informadas en la oportunidad correspondiente a la Dirección de Compras, en conformidad con lo dispuesto en el artículo 15 del D.S. Nº 250, de 2004, del Ministerio de Hacienda.
"826-42-O123","MEJOR. INTEGRAL PLAZA DE PAILAHUEQUE ERCILLA","MEJORAMIENTO  INTEGRAL PLAZA DE PAILAHUEQUE ERCILLA","No público","30/10/2023","14/12/2023"
"5407-108-O123","Diseño Permisos Const Conj.Hab.Madera, Curanilahue","DISEÑO, OBTENCIÓN DE PERMISOS Y CONSTRUCCIÓN DE CONJUNTO HABITACIONAL EN MADERA, 72 VIVIENDAS, COMUNA DE CURANILAHUE”","No público","16/08/2023","17/11/2023"
"3634-22-LP23","PLAN MEJORA INFRAESTRUCTURA CESFAM MALLOA","PLAN DE MEJORA INFRAESTRUCTURA CENTRO DE SALUD DE MALLOA, COMUNA DE MALLOA","Igual o superior a 1.000 UTM e inferior a 2.000 UTM","20/10/2023","24/11/2023"
"3755-13-LQ23","SUMINISTRO DE VALES DE CANJE PARA ADQUISICIÓN DE UNIFORMES","El objetivo del presente proceso licitatorio es la contratación del servicio de suministro de vales de canje para la adquisición de uniformes, prendas de trabajo y elementos de protección personal para el Programa Nacional de Fiscalización, con el fin de resguardar la seguridad, y buena presentación del personal que realiza labores de fiscalización, de modo que velar que la vestimenta utilizada por los inspectores mantenga una línea homogénea, tanto en su diseño, como en su calidad y para el posicionamiento institucional.","$200.000.000","03/11/2023","28/11/2023"
"621-834-LR23","NORETISTERONAESTRADIOL 505MG JRP 1000018893","BASES ADMINISTRATIVAS Y TÉCNICAS TIPO, POR LAS QUE SE REGIRÁN LOS PROCESOS DE LICITACIÓN PARA LA ADQUISICIÓN DE PRODUCTOS FARMACÉUTICOS, COSMÉTICOS, VACUNAS, INSUMOS, DISPOSITIVOS, Y/O ALIMENTOS DE USO MÉDICO, DESTINADO AL EJERCICIO DE ACCIONES DE SALUD","$9.534.536.754","03/11/2023","04/12/2023"
"1057972-9-LR23","REPOSICIÓN CESFAM HAYDEE LOPEZ COMUNA EL BOSQUE CÓDIGO BIP 30128998-0","REPOSICIÓN CESFAM HAYDEE LOPEZ, COMUNA EL BOSQUE, CÓDIGO BIP 30128998-0","$8.000.000.000","30/10/2023","20/12/2023"
"894244-3-LR23","Licenciamiento Red Hat o equivalente año 2024","La Secretaría y Administración General del Ministerio de Hacienda (en adelante, e indistintamente el 
"2010-11-O123","AIF GLOBAL S.FELIPE,ETAPA IV Y LOS ANDES ETAPA IV","Asesoría a la Inspección Fiscal de contrato de obra de Conservación Global","No público","06/11/2023","12/12/2023"
"750998-102-LR23","MEDICAMENTOS Y FARMACOS PARA CESFAM","PARA ABASTECIMIENTO DE LAS FARMACIAS DE LOS CENTROS DE SALUD DE LA COMUNA DE LO ESPEJO","Igual o superior a 5.000 UTM","06/11/2023","06/12/2023"
"1272565-87-LR23","CONVENIO DE SUMINISTRO DE TUBOS Y SONDAS PARA EL HOSPITAL ALTO HOSPICIO POR 12 MESES","Se requiere adquirir insumos para el funcionamiento del Hospital Alto Hospicio.","$332.000.000","05/11/2023","05/12/2023"
"1153624-33-LQ23","Servicio de Mantenciones y Reparaciones","La Subsecretaría de Relaciones Económicas Internacionales invita a participar en el proceso de licitación pública para la contratación del servicio de mantención preventiva y correctiva, y ejecución de obras menores de reparación en las dependencias que ésta utiliza en la Región Metropolitana.","$250.000.000","06/11/2023","27/11/2023"
"4469-118-LE23","SC 32358 SA LP OBRAS METALICAS CAMPUS A Y C","LICITACIÓN PÚBLICA PARA LA EJECUCIÓN DE LAS OBRAS DE CONSTRUCCION Y HABILITACION DE OBRAS METALICAS EN CAMPUS A Y C DE LA UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACIÓN.","$9.982.791","06/11/2023","27/11/2023"
"3704-94-LQ23","Mejoramiento Plaza Las Lengas Puerto Williams","Mejoramiento Plaza Las Lengas, Puerto Williams, de acuerdo a lo establecido en bases administrativas, especificaciones tecnicas, planos y anexos.","Igual o superior a 2.000 UTM e inferior a 5.000 UTM","08/11/2023","29/11/2023"
"3179-77-LE23","TENIDA DE INSTRUCCION UNISEX NUEVO MODELO","DESTINADAS AL STOCK DEL DEPTO. L.2.","$61.506.935","08/11/2023","06/12/2023"
"1057547-488-LP23","COMPRA SERVICIOS PARA HEMODINAMIA ELECTIVA","COMPRA SERVICIOS PARA REALIZAR HEMODINAMIA ELECTIVA EN PACIENTES DEL HOSPITAL BASE VALDIVIA","$112.146.500","08/11/2023","29/11/2023"
"838100-17-L123","Generador 15kva Centro Recreacional Playa Blanca","Adquisición de un (1) generador de 15 kva para el Centro Recreacional “Playa Blanca”, Instalación Recreacional dependiente de la Zona de Bienestar Concepción.","$3.503.000","08/11/2023","27/11/2023"
"5768-2-LR23","Equipamiento multimedia y accesorios","El objeto de esta licitación pública es la contratación bajo modalidad de entrega inmediata y suministro de equipamiento multimedia y accesorios computacionales para la Facultad de Economía y Negocios, cuyas características se detallan en las Bases Técnicas.","Igual o superior a 5.000 UTM","08/11/2023","14/12/2023"
"1641-271-LQ23","FTS - TUBOS ENDOTRAQUEALES","LLAMA A LICITACIÓN PÚBLICA Y APRUEBA BASES PARA LA ADQUISICIÓN DE “TUBOS ENDOTRAQUEALES” PARA EL HOSPITAL SAN JUAN DE DIOS - CDT, SEGÚN ID N° 1641-271-LQ23.","Igual o superior a 2.000 UTM e inferior a 5.000 UTM","08/11/2023","28/11/2023"
"1979-236-LQ23","255.23 “CONVENIO DE SUMINISTRO DE INSUMOS MEDICOS PARA USO DE CURACIONES AVANZADAS PARA NODO COSTERO: HOSPITAL NVA IMPERIAL.”","Se requiere contrato de suministro por el periodo de 18 meses para las adquisiciones de “CONVENIO DE SUMINISTRO DE INSUMOS MEDICOS PARA USO DE CURACIONES AVANZADAS PARA NODO COSTERO: HOSPITAL NVA IMPERIAL.” de acuerdo a necesidades del Hospital Nueva Imperial.","Igual o superior a 2.000 UTM e inferior a 5.000 UTM","08/11/2023","28/11/2023"
"4006-21-LR23","CONSERVACION CESFAM DE VENTANAS PUCHUNCAVI","El proyecto contempla ejecutar obras de conservación de la infraestructura del CESFAM de Ventanas, a fin de otorgar una atención digna y de calidad a los pacientes, la conservación del sistema eléctrico que se encuentra en pésimas condiciones, la reposición completa de la techumbre, tratamiento y pintura a las fachadas, e instalación de protecciones de ventanas, entre otras acciones.","Igual o superior a 5.000 UTM","03/11/2023","04/12/2023"
"1979-232-LQ23","Nº251.23 “CONVENIO DE SUMINISTRO DE MEDICAMENTOS FORMULADOS EN SUSPENSIONES SOLUCIONES O PARCHES PARA H. NVA. IMPERIAL”","Se requiere contrato de suministro por el periodo de 18 meses para las adquisiciones de “CONVENIO DE SUMINISTRO DE MEDICAMENTOS FORMULADOS EN SUSPENSIONES, SOLUCIONES O PARCHES PARA H. NVA. IMPERIAL” de acuerdo a necesidades del Hospital Nueva Imperial.","Igual o superior a 2.000 UTM e inferior a 5.000 UTM","08/11/2023","28/11/2023"
"4728-58-LR23","FIPA 2023-35:  PROSPECCIÓN HIDROACÜSTICA DE JUREL EN LA ZONA CENTRO SUR ZCS AÑO 2024","FIPA 2023-35:  PROSPECCIÓN HIDROACÜSTICA DE JUREL EN LA ZONA CENTRO SUR (ZCS), AÑO 2024","$615.000.000","09/11/2023","12/12/2023"
"621-897-LR23","INSUL ASPAR 100UML SOL.INY LAPIZ DES+AG 1000018956","BASES ADMINISTRATIVAS Y TÉCNICAS TIPO, POR LAS QUE SE REGIRÁN LOS PROCESOS DE LICITACIÓN PARA LA ADQUISICIÓN DE PRODUCTOS FARMACÉUTICOS, COSMÉTICOS, VACUNAS, INSUMOS, DISPOSITIVOS, Y/O ALIMENTOS DE USO MÉDICO, DESTINADO AL EJERCICIO DE ACCIONES DE SALUD","$5.605.533.675","09/11/2023","11/12/2023"
"1057500-102-LQ23","EVALUACION Y TRATATAMIENTO INTEGRAL INF- ADOL. TEA","El Servicio de Salud Metropolitano Sur Oriente, en adelante también el “SERVICIO o S.S.M.S.O.” requiere efectuar la contratación del “Servicio de Evaluación Diagnostica y Tratamiento Integral para población infanto-adolescente con TEA”, conforme a las condiciones y especificaciones técnicas establecidas en las presentes Bases.
"612-38-LR23","SEGURO VEHICULOS FISCALES DEL SAG NIVEL NACIONAL","El objetivo de esta licitación es asegurar por un periodo de un año, la flota de vehículos, Tractores y Casas Rodantes del Servicio Agrícola y Ganadero a nivel nacional de acuerdo a nómina referencial adjunta en Anexo 1, mediante una Póliza de Seguros Generales emitida para tal efecto, bajo la modalidad de contrato de suministro.","Igual o superior a 5.000 UTM","11/10/2023","04/12/2023"
"2422-617-LQ23","S.940216MAQUINAS PARA COMPOSTAR RESIDUO ORGANICOS","PARA REDUCIR LA DISPOSICION DE RESIDUOS ORGANICOS","Igual o superior a 2.000 UTM e inferior a 5.000 UTM","09/11/2023","27/11/2023"
"621-899-LR23","TAPENTADOL 100 MG CM REC LIB. PROLONGADA 1000019123","BASES ADMINISTRATIVAS Y TÉCNICAS TIPO, POR LAS QUE SE REGIRÁN LOS PROCESOS DE LICITACIÓN PARA LA ADQUISICIÓN DE PRODUCTOS FARMACÉUTICOS, COSMÉTICOS, VACUNAS, INSUMOS, DISPOSITIVOS, Y/O ALIMENTOS DE USO MÉDICO, DESTINADO AL EJERCICIO DE ACCIONES DE SALUD","$572.692.146","09/11/2023","11/12/2023"
"796305-22-L123","PAF GBS 82 CSA SERV. CAMBIO Y/O REPARACIÓN DE VENTANALES EN MAL ESTADO B.A.C.M.  FACH ANTOFAGASTA","PAF GBS 82 CSA SERV. CAMBIO Y/O REPARACIÓN DE VENTANALES EN MAL ESTADO PABELLON 14 CASA 06 PABELLON 20 CASA 03 Y PABELLON 23 CASA 06 ASENTADA EN BASE AÉREA CERRO MORENO FACH ANTOFAGASTA.
"3310-38-LE23","ARRIENDO DE SIST. DE AGENDA Y ACREDITACIÓN FIDAE","ARRIENDO DE SISTEMAS DE AGENDA Y ACREDITACIÓN PARA FIDAE.-","Entre 100 y 1000 UTM","14/11/2023","24/11/2023"
"2788-268-LR23","“APERTURA MANTENCIÓN DE CUENTAS CORRIENTES BANCARIAS RECAUDACIÓN DE INGRESOS MUNICIPALES Y OTROS SERVICIOS BANCARIOS PARA LA ILUSTRE MUNICIPALIDAD DE PAINE Y LAS ÁREAS DE EDUCACIÓN Y SALUD”","LICITACION PUBLICA “APERTURA, MANTENCIÓN DE CUENTAS CORRIENTES BANCARIAS, RECAUDACIÓN DE INGRESOS MUNICIPALES Y OTROS SERVICIOS BANCARIOS PARA LA ILUSTRE MUNICIPALIDAD DE PAINE, Y LAS ÁREAS DE EDUCACIÓN Y SALUD” (DECRETO N° 5897 DEL 14.11.2023 QUE APRUEBA BASES Y AUTORIZA LLAMADO)","$01","14/11/2023","14/12/2023"
"4776-59-LE23","ADQUISICIÓN DE 8 BOMBAS VOLUMETRICA CON CÁLCULO DE DOSIS PARA EL CENTRO DE REHABILITACIÓN CAPREDENA LA FLORIDA","El objeto de la presente licitación es el ADQUISICIÓN DE 8 BOMBAS VOLUMETRICA CON CÁLCULO DE DOSIS PARA EL CENTRO DE REHABILITACIÓN CAPREDENA LA FLORIDA","$20.000.000","14/11/2023","27/11/2023"
"1979-231-LQ23","Nº250.23 “CONVENIO DE SUMINISTRO DE MEDICAMENTOS INYECTABLES DE USO EN PACIENTES DE ATENCIÓN CERRADA Y POLICLÍNICO DE ESPECIALIDADES OFTALMOLOGÍA Y FISIATRÍA”","Se requiere contrato de suministro por el periodo de 18 meses para las adquisiciones de “CONVENIO DE SUMINISTRO DE MEDICAMENTOS INYECTABLES DE USO EN PACIENTES DE ATENCIÓN CERRADA Y POLICLÍNICO DE ESPECIALIDADES (OFTALMOLOGÍA Y FISIATRÍA)” de acuerdo a necesidades del Hospital Nueva Imperial.","Igual o superior a 2.000 UTM e inferior a 5.000 UTM","08/11/2023","28/11/2023"
"2410-153-LP23","SUMINISTRO DE PETRÓLEO PARA CALDERAS","Considera el suministro de petróleo para abastecer calderas, con la finalidad de calefaccionar los establecimientos de salud de atención a usuarios, de acuerdo a lo indicado en Bases técnicas adjuntas.","$100.000.000","08/11/2023","28/11/2023"
"4451-177-LE23","PRODUCCION DE EVENTOS DIA DEL ADULTO MAYOR","SE REQUIERE CONTRATAR SERVICIO DE PROODUCCION DE EVENTOS CELEBRACION DIA DEL ADULTO MAYOR, EN ATENCION A SC 1107/2023, PROGRAMA ADULTO MAYOR","$14.499.999","14/11/2023","24/11/2023"
"657-36-O123","CONST. CALZ. DE ADOCRETOS AV. ROSSELOT, RAUL MARIN","L.P. N 21-2023 CONSTRUCCIÓN CALZADA DE ADOCRETOS AV. ROSSELOT, PUERTO RAÚL MARÍN BALMACEDA","No público","08/11/2023","24/11/2023"
"1057882-16-LE23","ADQUISICIÓN CAMILLAS FRONTO LUZ GEN. MARCAPASOS","ADQUISICIÓN DE EQUIPOS CAMILLA HIDRÁULICA DE TRANSPORTE, FRONTOLUZ Y GENERADOR MARCAPASO PARA EL HOSPITAL SANTIAGO ORIENTE","Entre 100 y 1000 UTM","14/11/2023","27/11/2023"
"812030-60-LR23","MEDICAMENTOS OFTÁLMICOS Y ÓTICOS","Las presentes bases de licitación son formuladas para establecer la regulación del proceso de adquisición de
"2138-34-LE23","ADQUISICIÓN DE MONITOR DESFIBRALADOR PARA HOSPITAL","Las presentes Bases Técnicas representan todos los requerimientos mínimos que deben cumplir los proveedores desde el punto de vista técnico y sus condiciones de post-venta para cumplir con el objetivo del Hospital de Queilen, en la Adquisición de 1 monitor desfibrilador. -","Entre 100 y 1000 UTM","14/11/2023","24/11/2023"
"5688-13-LQ23","SERVICIOS DE GUARDIAS DE SEGURIDAD PARA OFICINAS DE LA REGIÓN DE LOS RÍOS","EL SERVIICO DE REGISTRO CIVIL E IDENTIFICACIÓN DE LA REGIÓN DE LOS RÍOS, REQUIERE CONTRATAR EL SERVICIO DE GUARDIAS DE SEGURIDAD PARA OFICINAS EN COMUNAS.","$315.000.000","08/11/2023","29/11/2023"
"5326-23-LE23","CONVENIO DE SUMINISTRO ROCURONIO CON EQUIPOS DE MONITORIZACIÓN DE BLOQUEADORES NEUROMUSCULARES ASOCIADOS EN COMODATO PARA EL HOSPITAL DE RENGO","Corresponde a este Hospital velar por los objetivos de mejor atención a la población beneficiaria a su cargo, debiendo brindarles atención de salud programada y de urgencia con los recursos físicos y humanos de que disponga, por lo que se hace necesaria la adquisición de medicamentos con equipos en comodato, región de o`higgins a través de Unidad de Farmacia del HRVS Rengo","Entre 100 y 1000 UTM","14/11/2023","24/11/2023"
"1846-3-L123","PROVISION E INSTALACION DE PISO VINILICO TESORERIA PROVINCIAL QUILLOTA","LA  TGR LLAMA A LOS INTERESADOS EN PARTICIPAR EN LA LICITACION PUBLICA ""PROVISION E INSTRALACION DE PISO VINILICO TESORERIA PROVINCIAL DE QUILLOTA"", PARA LO CUAL EL ADJUDICATARIO CONTARA CON LA INFORMACION ENTREGADA EN LAS BASES TECNICAS Y RESPUESTAS A LAS ACLARACIONES, SI LAS HUBIERE.","$5.010.000","31/10/2023","27/11/2023"
"5147-46-LR23","const agua potable y alcantarillado P guanaco","La necesidad de licitar un nuevo proceso por el portal www.mercadopublico.cl, para que una empresa, persona natural yo jurídicas o uniones temporales de proveedores, que se encuentren inscritos as, en el sistema de Compras y contratación  Pública, y que cumplan con los requisitos establecidos en las bases, en su llamado en los documentos anexos y especificaciones Técnicas de la propuesta, participen de la licitación para la ejecución del sistema de agua potable y alcantarillado de Pampa Guanaco de acuerdo al financiamiento aprobados por la Subdere.","$607.691.685","14/11/2023","15/12/2023"
"926853-18-L123","Reparación menor calderas y radiadores VFs ZBV.","Suscribir un contrato de Servicio de mantenimiento y reparación menor de calderas y radiadores para las Viviendas Fiscales, dependientes de la Zona de Bienestar “Valdivia”.","$5.000.000","09/11/2023","23/11/2023"
"2111-307-LP23","SUMINISTRO DE INSUMOS CLÍNICOS PARA UROLOGÍA","Adquisición del suministro de insumos clínicos para urología para el Hospital de Urgencia y Asistencia Pública por un periodo de 24 meses.","Igual o superior a 1.000 UTM e inferior a 2.000 UTM","14/11/2023","27/11/2023"
"3833-89-LQ23","CONSERVACIÓN GIMNASIO ESC. CARIMALLIN DE RIO BUENO","La necesidad de realizar la conservación del gimnasio de la escuela rural ubicada en el sector de Carimallin en la comuna de Rio Bueno.","$130.045.431","30/10/2023","24/11/2023"
"1242138-2-LQ23","CONVENIO DE SERVICIO TÉCNICO Y PROVISIÓN DE INSUMOS CON EQUIPOS EN COMODATO","Conforme a la Ley de Compras Públicas, su Reglamento y modificaciones, el Hospital Provincial de Ovalle llama a licitación pública a empresas o proveedores del rubro, personas naturales o jurídicas, chilenas o extranjeras, así como a Uniones Temporales de Proveedores, para celebrar el  convenio de “CONVENIO DE SERVICIO TÉCNICO Y PROVISIÓN DE INSUMOS CON EQUIPOS EN COMODATO, ID: 1242138-2-LQ23, por un periodo de 36 (treinta y seis) meses o hasta agotar el presupuesto referencial debidamente autorizado.","$260.000.000","14/11/2023","05/12/2023"
"5325-20-LR23","Mejoramiento Pavimentación y Aguas Lluvias","El objetivo del contrato es la ejecución de la obra “Mejoramiento Pavimentación y Aguas Lluvias Calles San Alfonso, Balmaceda y Papudo, Catapilco, Comuna de Zapallar”, contando al efecto con una asignación de recursos para obras civiles que alcanza la suma de 1.699.453.000.- mil seiscientos noventa y nueve millones, cuatrocientos cincuenta y tres mil pesos impuestos incluidos, el cual se desglosa de la siguiente manera:
"3179-82-LE23","GORRA DE UNIFORME P.N.I. FEMENINO","DESTINADAS AL STOCK DEL DEPARTAMENTO L.2","$61.155.270","14/11/2023","28/12/2023"
"1191688-169-LR23","CONSERVACION 16 TRAMOS DE CALZADAS","Contratar las obras civiles de conservación de calzadas con hormigón, con el objeto de mejorar la calidad de vida de los habitantes y usuarios de la red vial, fortaleciendo la movilidad y su desplazamiento en los tramos que serán intervenidos, de acuerdo a las especificaciones técnicas.","Igual o superior a 5.000 UTM","25/10/2023","24/11/2023"
"4294-20-LE23","Adquisición de medicamento antirretroviral","Adquisición de medicamento antirretroviral para beneficiarios SISAE.","Entre 100 y 1000 UTM","14/11/2023","24/11/2023"
"1057049-409-LR23","ICC. SUMINISTRO DE INSUMOS DE ROPERÍA PARA EL HOSPITAL CLÍNICO SAN BORJA ARRIARÁN","El objetivo de la Propuesta, la contratación del “Suministro de Insumos de Ropería”, solicitado en las especificaciones técnicas, en concordancia con las Bases Administrativas, técnicas, formularios, aclaraciones y otros documentos que pudieran formularse en el transcurso de la licitación.
"316-119-LP23","Contratacion de Servicio y Equipamiento de Telefonia Movil y Bam","La Ilustre Municipalidad de Villa Alemana, requiere contratar el servicio de Telefonía Móvil y conexión internet Móvil (Bam) por un periodo de 24 meses.
"3328-161-LQ23","CBS  ADQUISICIÓN E INSTALACIÓN DE TORRES DE VIDEO-LAPAROSCOPIA y VIDEO-CISTOSCOPIA PARA EL HOSPITAL CLÍNICO DE LA FUERZA AÉREA DE CHILE","ADQUISICIÓN E INSTALACIÓN DE TORRES DE VIDEO-LAPAROSCOPIA y VIDEO-CISTOSCOPIA PARA EL HOSPITAL CLÍNICO DE LA FUERZA AÉREA DE CHILE","Igual o superior a 2.000 UTM e inferior a 5.000 UTM","07/11/2023","24/11/2023"
"3191-150-LP23","SERVICIO SOPORTE Y MANTENIMIENTO SOFTWARE LABCORE","La necesidad de contratar el Servicio de Soporte y Mantenimiento del Software Labcore para el Servicio de Laboratorio Central del Hospital Naval “Almirante Nef”, por cuanto resulta esencial para su normal funcionamiento.","$93.000.000","14/11/2023","04/12/2023"
"2078-76-LE23","COMPRA E INSTALACIÓN DE CORTINAS ROLLER EN VENTANALES DEPENDENCIAS DE LA SEREMI DE SALUD REGIÓN DEL BIOBIO SC 601","INFRAESTRUCTURA REQUIERE LA COMPRA PARA EL FUNCIONAMIENTO DE LAS DEPENDENCIAS","$4.318.681","14/11/2023","24/11/2023"
"3595-90-LE23","CIERRE PERIMETRAL Y MEJORAMIENTO DE PLANTA","Las presentes bases administrativas generales tienen como objetivo reglamentar el llamado a licitación pública para la ejecución del proyecto denominado “CIERRE PERIMETRAL Y MEJORAMIENTO DE PLANTA DE TRATAMIENTO SANITARIO, VILLA PONSOMBY” ubicado en la Comuna de Río Verde.","Entre 100 y 1000 UTM","14/11/2023","29/11/2023"
"548874-131-LR23","Servicio de Mejora Portales Web IPS - ChileAtiende","MEJORAS EVOLUTIVAS Y CORRECTIVAS DE PORTALES WEB PÚBLICOS DEL IPS CHILEATIENDE.","Igual o superior a 5.000 UTM","14/11/2023","20/12/2023"
"1300-52-LQ23","PROCESOS Y DESARROLLO SOFTWARE SISTEMA DE REGISTRO","APRUEBA BASES ADMINISTRATIVAS, TÉCNICAS Y ANEXOS DE LICITACIÓN PÚBLICA PARA LA CONTRATACIÓN DE SERVICIOS DE CONSULTORÍA DE PROCESOS Y DESARROLLO DE SOFTWARE SISTEMA DE REGISTRO PARA EL SERVICIO NACIONAL DEL ADULTO MAYOR","Igual o superior a 2.000 UTM e inferior a 5.000 UTM","14/11/2023","04/12/2023"
"5752-66-LP23","HERMOS.A.VERDE CALLE A.DE LA FUENTE PICTON-ATILIO","EL PROYECTO COMPRENDE LA INTERVENCIÓN DE UNA SUPERFICIE APROXIMADA DE 1.056 m2. SE CONSIDERA LA CONSTRUCCIÓN DE ÁREAS VERDES CON PASTO, FLORES Y LA INSTALACIÓN DE SOLERILLAS, ÁRBOLES Y ARBUSTOS, UN ÁREA DE CIRCULACIÓN, JUEGOS INFANTILES QUE CONTEMPLAN COLUMPIOS, COLUMPIO INCLUSIVO Y BALANCÍN, RED DE RIEGO E ILUMINACIÓN, ADEMÁS DE LA INCORPORACIÓN DE ESCAÑOS.","$72.943.674","02/11/2023","28/11/2023"
"1057511-34-LQ23","Servicio de administracion tajetas electronicas","Esta licitación tiene por objeto la contratación de servicio de administración de tarjetas electrónicas de alimentación para los funcionarios del Hospital Comunitario de Salud Familiar de Bulnes, por un periodo de 8 meses, a fin de asegurar el acceso al beneficio previsto en la Ley N°20.799, de acuerdo a las presentes bases administrativas y técnicas.","Igual o superior a 2.000 UTM e inferior a 5.000 UTM","30/10/2023","30/11/2023"
"4322-75-LR23","REPOSICIÓN DE VEHICULOS AREA EDUCACION COMUNA DE PERQUENCO","adquisición de 2 MINIBUSES 25 pasajeros + conductor con rampa hidráulica y sistema de anclaje de silla de ruedas y 1 BUS nuevo 45 pasajeros + conductor. Al reponer tres vehículos con capacidad dos de 25 pasajeros y otro de 45, manteniéndose los recorridos pero aumentando la capacidad de asientos, habilitando así el transporte de escolares que refuerza de manera eficiente el traslado de los estudio","Igual o superior a 5.000 UTM","02/11/2023","04/12/2023"
"711-24-LR23","LICENCIAS GOOGLE WORKSPACE","Adquisición de las licencias Google Workspace, con el objetivo de proveer de herramientas informáticas para que sus funcionarios y servidores públicos puedan desarrollar adecuadamente sus labores.","US$636.182,00","02/11/2023","04/12/2023"
"4160-76-LE23","“CONSTRUCCION ESPACIO PUBLICO LA CORUÑA HUALPEN” – ETAPA DISEÑO","El trabajo que se encomienda comprende el Diseño y la elaboración de todos los documentos, planos generales, planos de detalles y de coordinación de: arquitectura, ingeniería estructural; todas las especialidades como proyecto eléctrico (alumbrado peatonal y vehicular), red de riego (en base a punteras), mobiliario urbano, equipamiento,   especificaciones   técnicas,   memorias   respectivas;   las   cubicaciones,   el presupuesto oficial detallado, etc.","$33.171.000","17/10/2023","28/11/2023"
"621-881-LR23","METFORMINA 750 MG CMCM REC LIB. PROLONG 1000018498","BASES ADMINISTRATIVAS Y TÉCNICAS TIPO, POR LAS QUE SE REGIRÁN LOS PROCESOS DE LICITACIÓN PARA LA ADQUISICIÓN DE PRODUCTOS FARMACÉUTICOS, COSMÉTICOS, VACUNAS, INSUMOS, DISPOSITIVOS, Y/O ALIMENTOS DE USO MÉDICO, DESTINADO AL EJERCICIO DE ACCIONES DE SALUD","$1.633.174.178","07/11/2023","07/12/2023"
"1057498-59-LR23","SERVICIO DE HEMODIÁLISIS INTERMITENTE","SERVICIO DE HEMODIÁLISIS INTERMITENTE PARA PACIENTES HOSPITALIZADOS","Igual o superior a 5.000 UTM","07/11/2023","11/12/2023"
"3378-73-LP23","SUMINISTRO DE MEDIAS ANTIEMBOLICAS PARA PACIENTES DEL HOSPITAL MILITAR DE SANTIAGO","SUMINISTRO DE MEDIAS ANTIEMBOLICAS PARA PACIENTES DEL HOSPITAL MILITAR DE SANTIAGO","Igual o superior a 1.000 UTM e inferior a 2.000 UTM","07/11/2023","27/11/2023"
"1148-98-O123","CONST.COMPLEMENTARIA SAPR QUINTRILPE","CONSTRUCCION COMPLEMENTARIA SAPR QUINTRILPE, COMUNA DE VILCUN, REGION DE LA ARAUCANIA.","No público","07/11/2023","30/11/2023"
"1122317-18-LR23","ADQUISICIÓN DEL SERVICIO DE ARRIENDO DE IMPRESORAS","Adquisición del Servicio de Arriendo de Impresoras por 36 meses, para organismos indicados en bases de licitación, divididos en 2 líneas de servicio.","Igual o superior a 5.000 UTM","07/11/2023","12/12/2023"
"1068829-23-O123","RUTA N-14-O, COELEMU, ITATA, REGIÓN DE ÑUBLE","CAMINO BÁSICO POR CONSERVACIÓN RUTA N-14-O, CRUCE RUTA 126 S COELEMU - CRUCE O-274 TOMÉ, SECTOR: COELEMU - LÍMITE REGIONAL PUREMA, KM 0,000 AL KM 9,266, COMUNA DE COELEMU, PROVINCIA DE ITATA, REGIÓN DE ÑUBLE","No público","08/11/2023","05/12/2023"
"2180-18-LP23","OBRAS ACCESO PROVISORIO RPP OSORNO","OBRAS ACCESO PROVISORIO RPP OSORNO","Igual o superior a 1.000 UTM e inferior a 2.000 UTM","07/11/2023","27/11/2023"
"548874-125-LE23","Servicio Lavado Ropa Centro Recreacional Reñaca.","Servicio de lavado de ropa para el Centro Recreacional IPS- Reñaca del Instituto de Previsión Social en la V Región.","$17.400.000","08/11/2023","24/11/2023"
"3706-108-LQ23","CONSTRUCCIÓN MULTICANCHA LICEO PUEBLO SECO","El proyecto consiste en la construcción de una multicancha para el liceo pueblo seco de la comuna de San Ignacio. La modalidad de ejecución de la obra será vía licitación pública, en donde se considera un área de intervención de 843,80 m2. El área específica de la multicancha será de 621,11 m2 y se construirá en carpeta de hormigón área de juego y seguridad con terminación de superficie revestimiento elastomérico, incluyéndose la provisión e instalación de gradería, arcos de básquetbol, baby-fútbol, voleibol, cierro perimetral, iluminación led y aceras.","Igual o superior a 2.000 UTM e inferior a 5.000 UTM","08/11/2023","28/11/2023"
